word,category,sentiment,score
覆亡,care,vice,0.9941918253898621
覆灭,care,vice,0.9941604733467102
视如敝屣,care,vice,0.9941912293434143
解寒,care,vice,0.9534090757369995
解愁,care,vice,0.9941746592521667
解救,care,virtue,0.9899173378944397
解毒,care,vice,0.885071337223053
解民倒悬,care,virtue,0.8361964821815491
解痛,care,virtue,0.9836481213569641
触目伤心,care,vice,0.9941971302032471
讨伐,care,vice,0.9941878318786621
讨扰,care,vice,0.9801247119903564
讨饭,care,vice,0.9712647795677185
让座,care,virtue,0.9904091358184814
让行,care,virtue,0.990911066532135
训育,care,virtue,0.9916998147964478
诅咒,care,vice,0.9941971302032471
诈骗罪,care,vice,0.9941931366920471
诚意,care,virtue,0.99173903465271
诛,care,vice,0.9941923022270203
诛尽杀绝,care,vice,0.9941760301589966
诛杀,care,vice,0.9940738081932068
诛灭,care,vice,0.9941641688346863
诛锄,care,vice,0.9939844012260437
诛除,care,vice,0.994151771068573
诟病,care,vice,0.9941951632499695
该死,care,vice,0.994192898273468
误伤,care,vice,0.9941976070404053
调养,care,virtue,0.9916485548019409
调理,care,virtue,0.9913144707679749
谆谆,care,virtue,0.9912831783294678
谋害,care,vice,0.9941966533660889
谋杀案,care,vice,0.9941188097000122
谋杀罪,care,vice,0.9941518902778625
谋财害命,care,vice,0.9941949248313904
谑而不虐,care,virtue,0.9857558608055115
谗害,care,vice,0.9941868782043457
谢天谢地,care,virtue,0.9873542189598083
谦恭礼让,care,virtue,0.9917309880256653
谨防扒手,care,vice,0.9743539690971375
豺狼虎豹,care,vice,0.9941902160644531
负伤,care,vice,0.9941961765289307
贡献,care,virtue,0.9915302991867065
责打,care,virtue,0.9894745349884033
责罚,care,vice,0.9941771030426025
贤妻良母,care,virtue,0.9909693598747253
贤孝,care,virtue,0.991312563419342
贤惠,care,virtue,0.9917047023773193
贤淑,care,virtue,0.9913729429244995
败絮,care,vice,0.9941973686218262
贩毒,care,vice,0.9941960573196411
贬低,care,vice,0.994195818901062
贬斥,care,vice,0.9941973686218262
贴心,care,virtue,0.9916803240776062
赈恤,care,virtue,0.9912643432617188
赈捐,care,virtue,0.9912940859794617
赈济,care,virtue,0.9915260672569275
赈灾,care,vice,0.9921619296073914
赌斗,care,vice,0.993727445602417
赐死,care,vice,0.994191586971283
赒急扶困,care,vice,0.9489245414733887
赒恤,care,virtue,0.9893385171890259
赒济,care,virtue,0.9914770722389221
赡养,care,virtue,0.9911882877349854
赶尽杀绝,care,vice,0.994093120098114
足以自慰,care,virtue,0.9915539622306824
跳出火坑,care,vice,0.9941951632499695
身心交病,care,vice,0.9941832423210144
身负重伤,care,vice,0.9941530823707581
转危为安,care,vice,0.9680333137512207
转面无情,care,vice,0.9941932559013367
轮奸,care,vice,0.9941924214363098
软禁,care,vice,0.9941926598548889
轻伤,care,vice,0.9940998554229736
辩证施治,care,virtue,0.9915890097618103
过犯,care,vice,0.9941892623901367
迎击,care,virtue,0.9913875460624695
迎合,care,virtue,0.9866623282432556
迎头痛击,care,vice,0.9941810965538025
迎宾,care,virtue,0.9917058944702148
还手,care,virtue,0.9884881377220154
进攻,care,virtue,0.9906957149505615
违强凌弱,care,vice,0.994191586971283
违强陵弱,care,vice,0.9941893815994263
违法乱纪,care,vice,0.9941925406455994
连坐,care,virtue,0.9915605187416077
连累,care,virtue,0.9887816309928894
迫害,care,vice,0.994193971157074
迫胁,care,vice,0.9941923022270203
追击,care,virtue,0.9858306050300598
追荐,care,virtue,0.9914006590843201
送医,care,virtue,0.9909504652023315
送去温暖,care,virtue,0.991706132888794
送温暖,care,virtue,0.9916941523551941
送终,care,virtue,0.9901752471923828
逍遥法外,care,virtue,0.9800252914428711
通情达理,care,virtue,0.9916186928749084
通融,care,virtue,0.9915339350700378
逝世,care,vice,0.994189977645874
造福,care,virtue,0.9915457367897034
逮捕,care,vice,0.6934857964515686
逼人,care,virtue,0.6103032827377319
逼奸,care,vice,0.9941898584365845
逼良为娼,care,vice,0.9941942095756531
逼迫,care,vice,0.9941931366920471
遇害,care,vice,0.9941934943199158
遇难,care,vice,0.9941867589950562
遇难者,care,vice,0.9941746592521667
遗恨,care,vice,0.9941955208778381
遭殃,care,vice,0.9941949248313904
遭瘟,care,vice,0.9941926598548889
遮护板,care,virtue,0.991407036781311
遮风避雨,care,virtue,0.9842758178710938
避让行人,care,virtue,0.9892778396606445
邻里互助,care,virtue,0.9914283156394958
酗酒滋事,care,vice,0.9941924214363098
酷刑,care,vice,0.9941436648368835
酸痛,care,vice,0.9941934943199158
采花贼,care,vice,0.9940442442893982
释然,care,virtue,0.9891523122787476
重创,care,virtue,0.9907910823822021
重情义,care,virtue,0.9912772178649902
重情重义,care,virtue,0.9914392232894897
重罚,care,vice,0.9931766986846924
重罚不用,care,vice,0.9925895929336548
鏖战,care,virtue,0.9902023077011108
钟情,care,virtue,0.9916900396347046
闪击,care,vice,0.993713915348053
问候,care,virtue,0.9913580417633057
问安,care,virtue,0.9914844632148743
闵凶,care,vice,0.9941918253898621
防卫,care,virtue,0.9913513660430908
防护,care,virtue,0.9916084408760071
防毒,care,virtue,0.9894021153450012
防灾,care,virtue,0.9886437654495239
防空洞,care,vice,0.9872320890426636
防腐,care,virtue,0.9825103878974915
防霉,care,virtue,0.9740735292434692
防龋,care,virtue,0.9097587466239929
阴骘,care,vice,0.9941451549530029
阵亡,care,vice,0.9941847920417786
阵痛,care,vice,0.9941639304161072
阻挠,care,vice,0.993943989276886
降祉,care,vice,0.9937919974327087
陪床,care,virtue,0.9914162755012512
陷害,care,vice,0.9941938519477844
陷落,care,vice,0.994193971157074
隆情厚谊,care,virtue,0.9915443658828735
隐痛,care,vice,0.9941838383674622
隔岸观火,care,vice,0.9941177368164062
难保,care,virtue,0.9388329982757568
难受,care,vice,0.9941971302032471
雍容大度,care,virtue,0.9894927740097046
雷锋,care,virtue,0.9914214015007019
非命,care,vice,0.9941949248313904
非礼,care,vice,0.9941949248313904
靠谱,care,virtue,0.9917186498641968
面面俱到,care,virtue,0.9915575981140137
面黄肌瘦,care,vice,0.9939805269241333
革出教门,care,virtue,0.9909518957138062
顾惜,care,virtue,0.9891911745071411
预防措施,care,virtue,0.988118588924408
频危,care,vice,0.9941942095756531
食人,care,virtue,0.9905245900154114
食品安全,care,virtue,0.9915956854820251
食肉寝皮,care,vice,0.9941338896751404
饥肠辘辘,care,vice,0.9941966533660889
饮水思源,care,virtue,0.9912911653518677
饶恕,care,virtue,0.7045231461524963
饿殍载道,care,virtue,0.9808583855628967
饿莩载道,care,virtue,0.9808583855628967
驱赶,care,virtue,0.984057605266571
驻守,care,virtue,0.9869211912155151
骂人,care,vice,0.9938953518867493
骂骂咧咧,care,vice,0.9366713762283325
骚扰,care,vice,0.9941761493682861
骨肉相连,care,virtue,0.9905879497528076
高空病,care,vice,0.994195818901062
黑死病,care,vice,0.9941940903663635
黑砖窑,care,virtue,0.9889497756958008
鼻青脸肿,care,vice,0.9941914677619934
龙争虎斗,care,vice,0.9765397310256958
关爱,care,virtue,0.9917095303535461
照看,care,virtue,0.9916244149208069
友好,care,virtue,0.9916927814483643
慰问,care,virtue,0.9911038875579834
维护,care,virtue,0.9915415644645691
爱心,care,virtue,0.9915647506713867
同理心,care,virtue,0.9887646436691284
感情,care,virtue,0.9911755323410034
体贴,care,virtue,0.9916600584983826
融洽,care,virtue,0.9915732741355896
平安,care,virtue,0.9916952252388
怜悯,care,vice,0.9941877126693726
救助,care,virtue,0.9911434650421143
关心,care,virtue,0.9914986491203308
共情,care,virtue,0.9913420081138611
福利,care,virtue,0.9915502071380615
庇护,care,virtue,0.9916812777519226
监护,care,virtue,0.9915288686752319
战斗,care,vice,0.9658473134040833
榨取,care,virtue,0.9814877510070801
遗弃,care,vice,0.9941964149475098
踩死,care,vice,0.9941165447235107
捏死,care,vice,0.9941720366477966
弄死,care,vice,0.9911794066429138
搞死,care,vice,0.9940609335899353
削弱,care,vice,0.9927311539649963
消灭,care,virtue,0.9897276759147644
痛苦,care,vice,0.9941961765289307
损伤,care,vice,0.9941967725753784
损毁,care,vice,0.9941965341567993
损害,care,vice,0.994195818901062
死人,care,vice,0.99415522813797
受难,care,vice,0.9941956400871277
受苦,care,vice,0.9941959381103516
伤口,care,vice,0.9940394163131714
中伤,care,vice,0.9941944479942322
重伤,care,vice,0.9941937327384949
伤人,care,vice,0.9941923022270203
欺负,care,vice,0.9941957592964172
杀死,care,vice,0.9906687140464783
杀手,care,virtue,0.9897650480270386
杀害,care,vice,0.9941680431365967
辱骂,care,vice,0.994195282459259
蹂躏,care,virtue,0.9885562062263489
强暴,care,vice,0.9941851496696472
抨击,care,vice,0.9941878318786621
虐待,care,vice,0.994195282459259
谋杀,care,vice,0.994045615196228
灭亡,care,vice,0.9941943287849426
灭绝,care,vice,0.9941076040267944
谩骂,care,vice,0.994195282459259
掠夺,care,vice,0.9940727353096008
利用,care,virtue,0.9914360642433167
滥用,care,vice,0.9941970109939575
困境,care,vice,0.9941856861114502
苦难,care,vice,0.9941905736923218
绝情,care,vice,0.525178849697113
践踏,care,vice,0.9939862489700317
歼灭,care,vice,0.9821202158927917
击溃,care,vice,0.994178295135498
毁坏,care,vice,0.9941955208778381
狠心,care,virtue,0.9906942248344421
好战,care,virtue,0.9916515946388245
好斗,care,virtue,0.9916660189628601
扼杀,care,vice,0.9941868782043457
斗殴,care,vice,0.9941474199295044
打架,care,vice,0.9849842190742493
打击,care,virtue,0.9902825355529785
打斗,care,virtue,0.9910723567008972
粗暴,care,vice,0.9940406680107117
残忍,care,vice,0.9941889047622681
残酷,care,vice,0.9941622614860535
残暴,care,vice,0.9941897392272949
不友好,care,vice,0.9941949248313904
不稳定,care,vice,0.9941944479942322
不同情,care,virtue,0.990831196308136
不损害,care,virtue,0.9911206364631653
不关心,care,vice,0.9939809441566467
不安全,care,vice,0.9941940903663635
不爱护,care,vice,0.9941964149475098
剥夺,care,vice,0.9941754937171936
摒弃,care,vice,0.9941900968551636
一呼百诺,auth,virtue,0.9902010560035706
一字之师,auth,virtue,0.9911076426506042
一把手,auth,virtue,0.9915295839309692
一言九鼎,auth,vice,0.9554215669631958
万代,auth,virtue,0.9914297461509705
万户侯,auth,virtue,0.9865899085998535
万马齐喑,auth,virtue,0.9911770820617676
丈人,auth,virtue,0.9903115034103394
三个代表,auth,virtue,0.9908990859985352
三从四德,auth,virtue,0.9913852214813232
三反,auth,vice,0.958695113658905
三反运动,auth,virtue,0.9473242163658142
三民主义,auth,virtue,0.9891910552978516
三法司,auth,virtue,0.9868658185005188
三皇,auth,virtue,0.9850895404815674
三皇五帝,auth,virtue,0.9841873645782471
三纲五常,auth,virtue,0.9906957149505615
三藏法师,auth,virtue,0.9905185103416443
三藩之乱,auth,vice,0.9941940903663635
上交,auth,virtue,0.991500973701477
上司,auth,virtue,0.9916027188301086
上天,auth,vice,0.9940557479858398
上将,auth,virtue,0.9915693402290344
上将军,auth,virtue,0.991424560546875
上尉,auth,virtue,0.9908576607704163
上校,auth,virtue,0.991746187210083
上流,auth,virtue,0.9910945892333984
上等兵,auth,virtue,0.9905213117599487
上级,auth,virtue,0.9914752244949341
上缴,auth,vice,0.9940670728683472
上辈,auth,virtue,0.9916242957115173
下令,auth,virtue,0.9911248087882996
下属,auth,virtue,0.9914783835411072
下放,auth,virtue,0.990738570690155
下级,auth,virtue,0.9912384152412415
下聘,auth,virtue,0.9899104237556458
下达,auth,virtue,0.9914484620094299
不可抗拒,auth,virtue,0.9897435307502747
不听命,auth,vice,0.9941940903663635
不孝敬,auth,vice,0.9941948056221008
不孝顺,auth,vice,0.9941937327384949
不忠不孝,auth,vice,0.994193971157074
不恭,auth,vice,0.9941965341567993
不悌,auth,vice,0.9941945672035217
不打不成才,auth,vice,0.9941213726997375
不服,auth,vice,0.9941950440406799
不畏强权,auth,virtue,0.9882093667984009
不破不立,auth,vice,0.9941859245300293
不羁,auth,vice,0.9441671371459961
专家,auth,virtue,0.9915340542793274
世俗,auth,vice,0.9941492080688477
世家,auth,virtue,0.9916046857833862
世尊,auth,virtue,0.9915831685066223
世界卫生组织,auth,virtue,0.9914535284042358
世胄,auth,virtue,0.9915634393692017
世袭君主国,auth,virtue,0.9907873272895813
东征,auth,virtue,0.9912896156311035
东征西怨,auth,vice,0.9941909909248352
东罗马帝国,auth,virtue,0.9915245175361633
严惩,auth,virtue,0.9905692338943481
严慈,auth,virtue,0.9908304214477539
丫环,auth,virtue,0.9915482401847839
丫鬟,auth,virtue,0.9890204071998596
中央,auth,virtue,0.9914892911911011
中央直辖市,auth,virtue,0.9915054440498352
中将,auth,virtue,0.9914395809173584
中校,auth,virtue,0.9917528033256531
临朝,auth,virtue,0.9915204644203186
为准,auth,virtue,0.9914244413375854
为官不仁,auth,vice,0.9941944479942322
主人,auth,virtue,0.991460919380188
主人翁,auth,virtue,0.991568386554718
主仆,auth,vice,0.9938477873802185
主从,auth,virtue,0.9915518760681152
主任,auth,virtue,0.9913880228996277
主和派,auth,virtue,0.9915876984596252
主子,auth,virtue,0.9915657043457031
主宰,auth,vice,0.9941938519477844
主导,auth,virtue,0.9915314316749573
主导权,auth,virtue,0.9916127920150757
主张,auth,virtue,0.9914734363555908
主教,auth,virtue,0.991544246673584
主管机关,auth,virtue,0.9912552833557129
主计,auth,virtue,0.9914906620979309
义和乱,auth,vice,0.99403315782547
义和团,auth,virtue,0.9904720783233643
义警,auth,virtue,0.990228533744812
乖忤,auth,vice,0.9894471168518066
乖迕,auth,virtue,0.9914190769195557
乞休,auth,vice,0.9941921830177307
习俗,auth,virtue,0.9912927746772766
乱世,auth,vice,0.994178056716919
乱政,auth,vice,0.9941898584365845
乾隆,auth,virtue,0.9913716316223145
争雄,auth,virtue,0.9900626540184021
事变,auth,vice,0.9905115962028503
事奉,auth,vice,0.9933239817619324
事权,auth,virtue,0.9892818927764893
二把手,auth,virtue,0.9915014505386353
二等,auth,virtue,0.9906163811683655
五七干校,auth,virtue,0.9915687441825867
五四,auth,virtue,0.9915944933891296
五四运动,auth,virtue,0.9914312362670898
五帝,auth,virtue,0.9915158748626709
交警,auth,virtue,0.9911688566207886
京师,auth,virtue,0.9915657043457031
亲族,auth,virtue,0.9914453029632568
亵黩,auth,vice,0.9941258430480957
人尖儿,auth,virtue,0.9913315773010254
斗士,auth,virtue,0.9914934635162354
人民公社,auth,virtue,0.9910778999328613
人民法院,auth,virtue,0.9909720420837402
人民行动党,auth,virtue,0.9909042716026306
人民警察,auth,virtue,0.9909334182739258
什叶派,auth,vice,0.9042659997940063
仁君,auth,virtue,0.9914671182632446
仁言利博,auth,virtue,0.958278477191925
仆人,auth,vice,0.9642301201820374
仆役,auth,vice,0.9940959215164185
从军,auth,virtue,0.9912968873977661
从命,auth,virtue,0.989715039730072
从善如流,auth,virtue,0.9912980794906616
从属,auth,virtue,0.9913678765296936
从者,auth,virtue,0.991407036781311
仗势欺人,auth,vice,0.9941960573196411
代管,auth,virtue,0.9580225348472595
令箭,auth,virtue,0.9894376993179321
令行禁止,auth,vice,0.9941335320472717
以人废言,auth,vice,0.9941955208778381
以夷制夷,auth,vice,0.9941248297691345
以孝为先,auth,virtue,0.991051971912384
以强凌弱,auth,vice,0.9941111207008362
以权压法,auth,vice,0.9940912127494812
以言代法,auth,virtue,0.9913814663887024
仪仗队,auth,virtue,0.9913957715034485
任贤使能,auth,virtue,0.9913784265518188
伏惟,auth,virtue,0.9906689524650574
众星拱辰,auth,virtue,0.9909166693687439
众星捧月,auth,vice,0.9894423484802246
众议院,auth,virtue,0.9914081692695618
优劣,auth,virtue,0.9912086725234985
传统,auth,virtue,0.9916341304779053
会审,auth,virtue,0.9913170337677002
会长,auth,virtue,0.9916606545448303
传唤,auth,virtue,0.9019992351531982
传承,auth,virtue,0.9916163086891174
传旨,auth,virtue,0.9664503335952759
传檄,auth,vice,0.8253201246261597
伦常,auth,virtue,0.9915550351142883
位列,auth,virtue,0.9915390610694885
体制,auth,virtue,0.9915943741798401
佣人,auth,virtue,0.9906011819839478
佣妇,auth,vice,0.8987709879875183
使役,auth,vice,0.9939092397689819
侍候,auth,virtue,0.991582453250885
侍奉,auth,virtue,0.9914759993553162
依顺,auth,virtue,0.9916927814483643
侦察兵,auth,virtue,0.9899240136146545
侯景之乱,auth,vice,0.9941930174827576
侯门似海,auth,virtue,0.9888362288475037
俄罗斯帝国,auth,virtue,0.991600513458252
保守派,auth,virtue,0.9880793690681458
倒台,auth,virtue,0.9903378486633301
倒行逆施,auth,vice,0.9941951632499695
倾覆,auth,vice,0.5026531219482422
僭越,auth,vice,0.9941961765289307
元勋,auth,virtue,0.9915539622306824
元老,auth,virtue,0.9912003874778748
兄弟阋墙,auth,virtue,0.9912612438201904
兄长,auth,virtue,0.9912121891975403
充军,auth,virtue,0.9912612438201904
先辈,auth,virtue,0.9915887713432312
光前裕后,auth,virtue,0.9915801286697388
光宗耀祖,auth,virtue,0.9911947250366211
光禄大夫,auth,virtue,0.9900248050689697
克格勃,auth,virtue,0.9915939569473267
免职,auth,vice,0.9212691783905029
免黜,auth,vice,0.9941281080245972
党性,auth,virtue,0.9913337826728821
党政机关,auth,virtue,0.9908010363578796
党组,auth,virtue,0.9913731217384338
党风廉政,auth,vice,0.9934630393981934
兜捕,auth,vice,0.9779919981956482
全权,auth,virtue,0.9916322827339172
八国联军,auth,virtue,0.9908397793769836
八旗,auth,virtue,0.9914374947547913
八旗制度,auth,virtue,0.9908819198608398
公事,auth,virtue,0.9913491606712341
公仆,auth,vice,0.9939389228820801
公决,auth,virtue,0.9906576871871948
公安,auth,virtue,0.9914447665214539
公忠体国,auth,virtue,0.991499125957489
公报私仇,auth,vice,0.9941900968551636
公有化,auth,virtue,0.8917835354804993
公检法,auth,virtue,0.989286482334137
公立,auth,virtue,0.9917159676551819
共产党员,auth,virtue,0.9902101755142212
共和党,auth,virtue,0.991184413433075
关税,auth,vice,0.9739720821380615
兴师问罪,auth,vice,0.9941404461860657
兵役,auth,virtue,0.8781631588935852
兵权,auth,virtue,0.9912776947021484
兵连祸结,auth,vice,0.9940008521080017
兵部,auth,virtue,0.9910037517547607
兵队,auth,virtue,0.9914373755455017
兵马,auth,virtue,0.9911443591117859
典章,auth,virtue,0.9916811585426331
内战,auth,vice,0.9941243529319763
内政,auth,virtue,0.9913904666900635
内政部,auth,virtue,0.9915006160736084
内阁,auth,virtue,0.9902217388153076
册封,auth,virtue,0.9913046360015869
册府元龟,auth,virtue,0.9897183179855347
冒犯者,auth,vice,0.9941924214363098
军事机构,auth,virtue,0.9904629588127136
军事法庭,auth,virtue,0.9910659193992615
军令如山,auth,virtue,0.990706741809845
军医院,auth,virtue,0.989656925201416
军团,auth,virtue,0.9914664030075073
军阀,auth,virtue,0.5719940662384033
军队,auth,virtue,0.9914945363998413
农民阶级,auth,virtue,0.9888643026351929
冠冕,auth,virtue,0.9915341734886169
准予,auth,virtue,0.9914453029632568
准许,auth,virtue,0.9914196729660034
凛遵,auth,virtue,0.9857782125473022
凡例,auth,virtue,0.9915112853050232
出柜,auth,vice,0.9737441539764404
出身,auth,virtue,0.990380048751831
分裂组织,auth,vice,0.9941938519477844
刑名之学,auth,virtue,0.9893775582313538
刑堂,auth,virtue,0.9903061389923096
刑警,auth,vice,0.9770773649215698
刑讯,auth,vice,0.9940387010574341
刑部,auth,virtue,0.9351562857627869
判令,auth,virtue,0.9909656047821045
判读,auth,virtue,0.9882285594940186
利民,auth,virtue,0.9915446043014526
制度,auth,virtue,0.9916225075721741
制裁,auth,vice,0.9941839575767517
刺史,auth,virtue,0.990597665309906
剃发令,auth,vice,0.9940696954727173
副司令,auth,virtue,0.9912866950035095
副州长,auth,virtue,0.9914454221725464
副总统,auth,virtue,0.9915174841880798
副校长,auth,virtue,0.9915432929992676
副院长,auth,virtue,0.9914408922195435
办罪,auth,vice,0.9941195249557495
功名利禄,auth,vice,0.9940916895866394
功高望重,auth,virtue,0.9876036643981934
加官进爵,auth,virtue,0.9911954402923584
劳动人民,auth,virtue,0.990142285823822
劳教所,auth,virtue,0.9892047643661499
势族,auth,virtue,0.9564653038978577
势高益危,auth,vice,0.9941951632499695
勇于创新,auth,virtue,0.9910927414894104
勋爵,auth,virtue,0.9914860129356384
勋绩,auth,virtue,0.9916688203811646
勒令,auth,vice,0.9933639764785767
勤王,auth,virtue,0.9913921356201172
勿替敬典,auth,virtue,0.9903766512870789
包办婚姻,auth,virtue,0.9862019419670105
包工头,auth,vice,0.9446851015090942
包拯,auth,virtue,0.9907785654067993
北约,auth,virtue,0.9914944171905518
北洋军,auth,virtue,0.9908661246299744
北洋军阀,auth,virtue,0.9878660440444946
匪穴,auth,vice,0.994188666343689
匹夫,auth,virtue,0.9900880455970764
区长,auth,virtue,0.9915770292282104
医官,auth,virtue,0.990878164768219
十常侍,auth,virtue,0.9915662407875061
十年树木百年树人,auth,virtue,0.9914496541023254
升斗小民,auth,virtue,0.9677216410636902
华胄,auth,virtue,0.9915735125541687
协管,auth,virtue,0.9911555051803589
协管员,auth,virtue,0.9902085065841675
单于,auth,virtue,0.9913071990013123
南征北讨,auth,vice,0.9792631268501282
南昌起义,auth,virtue,0.9896456003189087
博古,auth,virtue,0.9917007088661194
卫尉,auth,virtue,0.9913391470909119
印信,auth,virtue,0.9914031624794006
危害祖国,auth,vice,0.9941926598548889
却之不恭,auth,vice,0.9941959381103516
厂规,auth,virtue,0.9914700388908386
厚生省,auth,virtue,0.9917523264884949
参拜,auth,virtue,0.9910883903503418
参见,auth,virtue,0.9909678101539612
参议院,auth,virtue,0.9915598034858704
参谋总长,auth,virtue,0.9910346865653992
参谋长,auth,virtue,0.9914200305938721
友军,auth,virtue,0.9915871620178223
反右斗争,auth,virtue,0.9837820529937744
反对,auth,vice,0.9935300946235657
反战抗议,auth,virtue,0.9803329110145569
反抗者,auth,vice,0.9937354922294617
反政府,auth,vice,0.9938526153564453
反核,auth,virtue,0.9909409880638123
反腐,auth,virtue,0.9889544248580933
反腐倡廉,auth,virtue,0.7104783058166504
反贪腐,auth,vice,0.9737189412117004
发号施令,auth,vice,0.9546965956687927
发落,auth,vice,0.9940481185913086
发配,auth,virtue,0.9909200668334961
受制,auth,vice,0.9937722086906433
受命,auth,vice,0.9941924214363098
受权,auth,virtue,0.9856223464012146
叛乱罪,auth,vice,0.9941924214363098
叛匪,auth,vice,0.9941913485527039
叛逆,auth,vice,0.9941945672035217
口令,auth,virtue,0.9912368059158325
叩头,auth,vice,0.9885492920875549
召开,auth,virtue,0.9914628863334656
召见,auth,virtue,0.976751983165741
号令,auth,virtue,0.9909557700157166
司令,auth,virtue,0.9913944602012634
司令员,auth,virtue,0.9913715124130249
司令官,auth,virtue,0.9914801120758057
司令部,auth,virtue,0.9913183450698853
司寇,auth,vice,0.994149923324585
司法机关,auth,virtue,0.9901418089866638
司长,auth,virtue,0.9915135502815247
合纵连横,auth,virtue,0.9902166128158569
同级,auth,virtue,0.9908021092414856
名次,auth,virtue,0.9915577173233032
名称权,auth,virtue,0.9915408492088318
吏治,auth,vice,0.9457789063453674
君主,auth,virtue,0.9916496276855469
君主专制,auth,virtue,0.9877069592475891
君主制,auth,virtue,0.9909065961837769
君主国,auth,virtue,0.9915823340415955
君主政体,auth,virtue,0.9913970232009888
君主政治,auth,virtue,0.9907407760620117
君主立宪制,auth,virtue,0.9914091229438782
听命,auth,virtue,0.9914023280143738
听随,auth,virtue,0.991483747959137
呈报,auth,virtue,0.9910667538642883
呈请,auth,virtue,0.9916101098060608
呼之即来,auth,virtue,0.99134761095047
呼来喝去,auth,virtue,0.9897880554199219
和尚打伞,auth,virtue,0.9913882613182068
哀家,auth,vice,0.972059965133667
品第,auth,virtue,0.9915959239006042
哗变,auth,vice,0.9940705895423889
唯恐天下不乱,auth,vice,0.9940443634986877
喝令,auth,virtue,0.9912286996841431
四书,auth,virtue,0.9916877150535583
四德,auth,virtue,0.991576611995697
四清运动,auth,virtue,0.991154670715332
因父之名,auth,virtue,0.9898543953895569
团练,auth,virtue,0.9916397929191589
团长,auth,virtue,0.9914530515670776
固守,auth,virtue,0.9911627769470215
国书,auth,virtue,0.9916921854019165
国会议员,auth,virtue,0.991609513759613
国会议长,auth,virtue,0.9914668798446655
国务委员,auth,virtue,0.9914920926094055
国务院,auth,virtue,0.9914681911468506
国君,auth,virtue,0.9916170239448547
国土安全局,auth,virtue,0.990954577922821
国土安全部,auth,virtue,0.9912896156311035
国家一级保护,auth,virtue,0.9913913011550903
国家环保总局,auth,virtue,0.9910565614700317
国度,auth,virtue,0.991428792476654
国徽,auth,virtue,0.9916276931762695
国有资产,auth,virtue,0.9868168234825134
国民警卫队,auth,virtue,0.9915561676025391
国法,auth,virtue,0.9915152788162231
国王,auth,virtue,0.9913979768753052
国营,auth,vice,0.9941428303718567
国蠹,auth,vice,0.9941957592964172
国防,auth,virtue,0.991507887840271
国防部,auth,virtue,0.9915099143981934
国防部长,auth,virtue,0.9914594888687134
图腾,auth,virtue,0.9910549521446228
土豪劣绅,auth,vice,0.9941930174827576
圣卢西亚,auth,virtue,0.9909648895263672
圣贤书,auth,virtue,0.99164879322052
圣躬,auth,virtue,0.9914986491203308
在位,auth,virtue,0.9911068081855774
地头蛇,auth,vice,0.9723538160324097
均田制,auth,virtue,0.9909746050834656
不屈,auth,virtue,0.9867199063301086
垂帘听政,auth,vice,0.6924910545349121
城防,auth,virtue,0.9916212558746338
堵剿匪徒,auth,virtue,0.8864192962646484
增兵,auth,virtue,0.9908776879310608
士官,auth,virtue,0.9913269877433777
士族,auth,virtue,0.9913798570632935
壮丁,auth,vice,0.9938433170318604
处分,auth,virtue,0.9886194467544556
处治,auth,virtue,0.9912206530570984
处罚,auth,vice,0.9704906940460205
处长,auth,virtue,0.9913727045059204
复辟,auth,virtue,0.9895138740539551
大一统,auth,virtue,0.9916844367980957
大主教,auth,virtue,0.991378664970398
大人,auth,virtue,0.9915313720703125
大国,auth,virtue,0.9916456341743469
大字报,auth,virtue,0.991500973701477
大将,auth,virtue,0.991460919380188
大尉,auth,virtue,0.9911274313926697
大师,auth,virtue,0.9915015697479248
大帝,auth,virtue,0.9914233088493347
大总统,auth,virtue,0.9917221665382385
大权,auth,virtue,0.9890439510345459
大校,auth,virtue,0.9917290806770325
大法官,auth,virtue,0.991480827331543
大王,auth,virtue,0.9911561012268066
大腕,auth,virtue,0.9913817048072815
大臣,auth,virtue,0.9911506175994873
天下,auth,vice,0.7735097408294678
天下大乱,auth,vice,0.9941924214363098
天地会,auth,virtue,0.9915636777877808
天子,auth,virtue,0.9914820194244385
天朝,auth,virtue,0.9916816353797913
太上,auth,virtue,0.9902847409248352
太守,auth,virtue,0.9839450716972351
太平天国,auth,virtue,0.9911313652992249
失之于宽,auth,vice,0.9940088987350464
失信于民,auth,vice,0.9941942095756531
头儿,auth,virtue,0.9915041327476501
头头,auth,virtue,0.9873513579368591
头子,auth,virtue,0.9909276962280273
头目,auth,virtue,0.9910286068916321
头等,auth,virtue,0.9906988739967346
头衔,auth,virtue,0.9914421439170837
头领,auth,virtue,0.991351842880249
奉养,auth,vice,0.9105110168457031
奉召,auth,vice,0.99334716796875
奉命,auth,vice,0.9941907525062561
奉旨,auth,vice,0.9940378665924072
奉申贺敬,auth,virtue,0.9909011125564575
奉职,auth,vice,0.9941273927688599
奉若神明,auth,virtue,0.9915336966514587
奉诏,auth,virtue,0.9908665418624878
奥匈帝国,auth,virtue,0.9739234447479248
女仆,auth,vice,0.9833214282989502
女王,auth,virtue,0.9912022352218628
奴仆,auth,vice,0.9941220879554749
奴婢,auth,vice,0.9939748644828796
奴隶,auth,vice,0.9941071271896362
奴隶主,auth,vice,0.9933106899261475
奸官,auth,vice,0.9941948056221008
奸雄,auth,vice,0.9941887855529785
